State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
NY,Newburgh,Van Ness Street,12550.0,3.0,2.0,1323.0,75.58578987150416,0.1721992653810835,,,41.5024,-74.02947,100000.0
NY,Rochester,Lake Ave,14612.0,4.0,2.0,1756.0,51.195899772209565,0.1762,107600.0,1800.0,43.236958,-77.62295,89900.0
NY,Yonkers,Riverdale Avenue UNIT 6B,10705.0,2.0,1.0,1000.0,140.0,,155000.0,2199.0,40.915474,-73.90217,140000.0
NY,Staten Island,Rumson Rd,10314.0,3.0,2.0,1408.0,347.3011363636364,0.0323232323232323,473700.0,2900.0,40.57713,-74.15987,489000.0
NY,Shandaken,Route 214,12464.0,3.0,2.0,1092.0,273.8095238095238,0.36,321400.0,2755.0,42.08623,-74.3176,299000.0
NY,Rochester,River Meadow Dr,14623.0,2.0,1.0,988.0,131.47773279352228,0.13,,,43.077595,-77.6968,129900.0
NY,Akron,Brooklyn St,14001.0,3.0,2.0,1590.0,172.8930817610063,0.55,304400.0,2199.0,43.019043,-78.50149,274900.0
NY,Buffalo,Shepard Ave,14217.0,3.0,2.0,1748.0,91.47597254004576,0.1032,210400.0,2199.0,42.968845,-78.88282,159900.0
NY,Batavia,Downey Rd,14020.0,3.0,2.0,1568.0,197.64030612244895,10.0,325300.0,1999.0,43.04085,-78.26769,309900.0
NY,Hudson,Carroll St,12534.0,2.0,2.0,1280.0,374.21875,0.0699999999999999,452400.0,2647.0,42.252472,-73.78498,479000.0
NY,Williamson,Lake Rd #1,14589.0,1.0,1.0,1051.0,95.0523311132255,0.0,,,43.285103,-77.14292,99900.0
NY,Rochester,Newcastle Rd,14610.0,3.0,2.0,1456.0,137.29395604395606,0.1812,244700.0,2199.0,43.14957,-77.54477,199900.0
NY,Islip,Main St. Unit 57,11751.0,2.0,1.0,460.0,163.04347826086956,0.0,,2600.0,40.727688,-73.21947,75000.0
NY,Canandaigua,Butler Rd,14424.0,3.0,3.0,1937.0,219.3598347960764,1.1,464600.0,2999.0,42.852974,-77.28833,424900.0
NY,Saugerties,Lauren Tice Road,12477.0,3.0,2.0,2065.0,265.85956416464893,4.7,537100.0,3699.0,42.122257,-73.94941,549000.0
NY,Rochester,Delmar Rd,14616.0,4.0,1.0,1176.0,118.9625850340136,0.3323,166600.0,1999.0,43.239414,-77.634544,139900.0
NY,Hauppauge,Wedgewood Drive,11788.0,4.0,3.0,2320.0,277.80172413793105,0.25,666400.0,3499.0,40.8274,-73.15575,644500.0
NY,Weedsport,Weedsport Sennett Rd,13166.0,3.0,2.0,1794.0,189.4648829431438,0.5659,360800.0,1843.0,43.040714,-76.55659,339900.0
NY,East Aurora,Castle Hill Rd,14052.0,3.0,2.0,1578.0,209.0621039290241,0.7171,364200.0,2500.0,42.770096,-78.57604,329900.0
NY,Cortlandt Manor,Arthur Street,10567.0,3.0,2.0,1632.0,238.3578431372549,0.3547979797979798,,,41.322643,-73.877144,389000.0
NY,Bronxville,Parkway Road UNIT 6D,10708.0,1.0,1.0,750.0,380.0,,,,40.940056,-73.83565,285000.0
NY,Lake George,Diamond Point Road,12845.0,3.0,2.0,1260.0,313.4920634920635,11.24,401100.0,2100.0,43.488594,-73.72064,395000.0
NY,Hoosick Falls,Tate Road,12090.0,3.0,1.0,1408.0,209.1619318181818,1.99,294100.0,1749.0,42.917427,-73.371666,294500.0
NY,Vestal,Chalburn Rd,13850.0,4.0,3.0,2961.0,104.66058763931105,0.54,,,42.093914,-75.99498,309900.0
NY,Flushing,66th St,11378.0,3.0,3.0,1344.0,669.6428571428571,0.0573921028466483,895400.0,2711.0,40.729954,-73.89893,900000.0
NY,Amherst,N Bailey Ave,14226.0,4.0,1.0,1568.0,152.99744897959184,0.2203999999999999,269600.0,2250.0,42.982143,-78.814224,239900.0
NY,Staten Island,Copperleaf Ter,10304.0,4.0,6.0,8333.0,384.0153606144246,0.2461891643709825,3171000.0,3112.0,40.586113,-74.10757,3200000.0
NY,Ellicottville,Greer Hill Dr,14731.0,4.0,3.0,3086.0,323.7200259235256,0.287,,,42.27235,-78.67593,999000.0
NY,Bayside,-31 23rd Avenue UNIT Th3,11360.0,3.0,3.0,1500.0,373.3333333333333,,560900.0,4250.0,40.783466,-73.774734,560000.0
NY,Mastic Beach,Orchid Drive,11951.0,2.0,1.0,420.0,380.7142857142857,0.0899908172635445,,3399.0,40.77139,-72.83767,159900.0
NY,North Tonawanda,Sisson Dr,14120.0,3.0,2.0,1332.0,195.1201201201201,0.3673,292000.0,1948.0,43.050503,-78.84502,259900.0
NY,Pawling,Oak Shadow Lane,12564.0,3.0,2.0,1986.0,274.4209466263847,8.08,,,41.562447,-73.58618,545000.0
NY,Bovina Center,Ford Rd,13740.0,1.0,1.0,550.0,427.27272727272725,9.09,,,42.302204,-74.73297,235000.0
NY,Nassau,ROUTE 66,12123.0,2.0,1.0,1030.0,116.40776699029126,1.0,128700.0,1949.0,42.56766,-73.5126,119900.0
NY,Amsterdam,Rockton Street,12010.0,3.0,2.0,1043.0,28.6673058485139,0.12,,1749.0,42.953278,-74.17426,29900.0
NY,Copake,County Route 7a,12516.0,2.0,2.0,1510.0,89.40397350993378,0.0699954086317722,,1700.0,42.10448,-73.54818,135000.0
NY,Newburgh,Hinchcliffe Drive,12550.0,4.0,3.0,2626.0,106.24523990860624,0.4634986225895317,276500.0,3499.0,41.561504,-74.05326,279000.0
NY,Williamson,Tuckahoe Rd,14589.0,3.0,2.0,2016.0,116.31944444444444,4.7,270400.0,1999.0,43.252365,-77.20325,234500.0
NY,Binghamton,Mill St,13903.0,4.0,3.0,2826.0,84.89030431705591,0.3042699724517906,,,42.087345,-75.90644,239900.0
NY,Medford,Buffalo Avenue,11763.0,3.0,2.0,2200.0,195.0,0.5300045913682278,454900.0,4500.0,40.81215,-72.990845,429000.0
NY,East Hampton,Runnymeade Dr,11937.0,3.0,2.0,1600.0,996.875,0.4599862258953168,1573900.0,38522.0,41.04182,-72.17442,1595000.0
NY,Buffalo,Pierce St,14206.0,3.0,1.0,1018.0,142.33791748526522,0.1194,166000.0,1514.0,42.86891,-78.800316,144900.0
NY,Kew Gardens,-44 Lefferts Blvd #5A,11415.0,2.0,1.0,1200.0,300.0,,369300.0,2776.0,40.70526,-73.83288,360000.0
NC,Gastonia,Harmony Trl,28056.0,2.0,2.0,1892.0,76.58562367864694,0.56,,1311.0,35.226273,-81.10186,144900.0
NC,Canton,Plank Rd,28716.0,2.0,1.0,1319.0,245.8862774829416,0.74,310200.0,1700.0,35.443127,-82.90505,324324.0
NC,Wake Forest,E Juniper Ave,27587.0,3.0,2.0,323.0,386.9969040247678,0.2299999999999999,,1215.0,35.983093,-78.50244,125000.0
NC,Murphy,Persimmon Heights Rd,28906.0,2.0,3.0,1764.0,192.687074829932,1.5,339200.0,2400.0,35.031754,-84.20124,339900.0
NC,Mooresville,Inverness Loop,28117.0,3.0,2.0,1660.0,129.51807228915663,0.38,217400.0,1994.0,35.5742,-80.884056,215000.0
NC,Garner,Kimeo Way,27529.0,4.0,3.0,2249.0,175.5891507336594,0.21,398000.0,2094.0,35.70494,-78.587074,394900.0
NC,Goldsboro,N Claiborne Street,27530.0,3.0,2.0,1420.0,98.52112676056338,0.3,139400.0,1350.0,35.38092,-77.96412,139900.0
NC,Wilmington,Kings Drive,28405.0,4.0,2.0,1423.0,105.41110330288124,0.2329889807162534,337100.0,2199.0,34.26466,-77.87297,150000.0
NC,Bostic,Bostic Sunshine Hwy,28018.0,3.0,2.0,1618.0,135.97033374536466,5.3,203300.0,1698.0,35.37473,-81.828026,220000.0
NC,Coats,E Main St,27521.0,4.0,3.0,2551.0,68.60054880439044,0.6,166300.0,2299.0,35.40822,-78.66661,175000.0
NC,Franklin,Little Rd,28734.0,3.0,3.0,2776.0,108.03314121037464,0.75,281700.0,2700.0,35.21161,-83.37752,299900.0
NC,Whiteville,James B White Highway N,28472.0,5.0,2.0,2233.0,71.6077026421854,3.8,141600.0,2028.0,34.413918,-78.733315,159900.0
NC,Salisbury,E Lafayette St,28144.0,4.0,3.0,2827.0,47.75380261761585,0.32,127300.0,2350.0,35.66856,-80.4591,135000.0
NC,Mooresville,Country Lake Dr,28115.0,5.0,4.0,3212.0,207.03611457036115,0.55,647200.0,3338.0,35.565086,-80.75905,665000.0
NC,Mebane,Idlewood Dr,27302.0,3.0,2.0,1855.0,113.20754716981132,1.3,194100.0,1994.0,36.02636,-79.28664,210000.0
NC,Bryson City,Laurel Branch Rd,28713.0,3.0,2.0,1332.0,247.74774774774772,0.356,313900.0,1849.0,35.43152,-83.50175,330000.0
NC,Hope Mills,Glenmore Dr,28348.0,3.0,2.0,1550.0,125.80645161290325,0.26,195500.0,1400.0,34.97521,-78.96651,195000.0
NC,Winterville,Winterfield Drive,28590.0,3.0,2.0,1536.0,148.4375,0.3399908172635445,229800.0,1650.0,35.532,-77.38133,228000.0
NC,Robbinsville,Anderson Crk,28771.0,3.0,2.0,1223.0,171.62714636140635,3.51,187400.0,1849.0,35.27493,-83.76238,209900.0
NC,Wake Forest,Graham Sherron Rd,27587.0,3.0,3.0,3499.0,150.04286939125464,3.1,527000.0,3499.0,36.05021,-78.575455,525000.0
NC,Beaufort,Straits Point Road,28516.0,3.0,3.0,1950.0,123.07692307692308,0.5899908172635445,236700.0,1999.0,34.72991,-76.56314,240000.0
NC,Leland,Mill Creek Loop,28451.0,3.0,3.0,1633.0,205.0826699326393,0.2100091827364554,333800.0,1960.0,34.25118,-78.02355,334900.0
NC,Tabor City,Marlowe Road,28463.0,8.0,1.0,3060.0,13.03921568627451,1.0013,,2094.0,34.023617,-78.73571,39900.0
NC,Weaverville,Indian Camp Branch Rd,28787.0,2.0,2.0,1352.0,221.15384615384616,1.1,,,35.753574,-82.602745,299000.0
NC,New Bern,Gibbs Road,28560.0,3.0,2.0,1482.0,219.2982456140351,0.6899908172635445,324100.0,2515.0,35.033516,-76.9928,325000.0
NC,Lenoir,SW Highland Avenue,28645.0,4.0,3.0,2498.0,156.0848678943155,0.24,390100.0,2354.0,35.911648,-81.53126,389900.0
NC,Hertford,Tuscarora Trail,27944.0,3.0,2.0,1344.0,186.0119047619048,0.3699954086317722,250200.0,1350.0,36.167244,-76.26495,250000.0
NC,Bakersville,Nc 80,28705.0,3.0,2.0,1982.0,128.65792129162463,2.63,,,35.98028,-82.18121,255000.0
NC,Franklin,Sloan St,28734.0,4.0,2.0,2606.0,115.08058326937837,2.4,289100.0,2500.0,35.185345,-83.367645,299900.0
NC,Charlotte,Ash Cove Ln,28269.0,4.0,3.0,2046.0,202.8347996089932,0.4,416800.0,2167.0,35.37683,-80.77266,415000.0
NC,Henderson,S Chestnut St,27536.0,3.0,3.0,3024.0,55.886243386243386,0.21,154500.0,2745.0,36.324394,-78.411606,169000.0
NC,Charlotte,Lake Rd,28269.0,4.0,4.0,2562.0,167.79859484777518,0.526,428900.0,1546.0,35.294235,-80.83375,429900.0
NC,Fayetteville,Issac Dock Dr,28314.0,3.0,3.0,1774.0,135.28748590755356,,242400.0,1694.0,35.055954,-79.08293,240000.0
NC,Clyde,Thunder Rd,28721.0,2.0,2.0,1686.0,230.72360616844605,5.5,,2372.0,35.55463,-82.89092,389000.0
NC,Kinston,Rhem Street,28501.0,5.0,2.0,1014.0,24.65483234714004,0.1,,799.0,35.267853,-77.58927,25000.0
NC,Knightdale,Tawana Ct,27545.0,3.0,3.0,1359.0,246.504782928624,0.3299999999999999,336600.0,1888.0,35.777668,-78.518974,335000.0
NC,Fairview,Bear Trl,28730.0,3.0,2.0,1755.0,162.39316239316238,2.0,274700.0,2664.0,35.553986,-82.34734,285000.0
NC,Lenoir,Playmore Beach Rd,28645.0,3.0,2.0,1897.0,224.0379546652609,10.66,423600.0,2244.0,35.881203,-81.67876,425000.0
NC,Fayetteville,Gallant Ridge Dr,28314.0,3.0,2.0,1564.0,118.28644501278772,0.26,185900.0,1550.0,35.032978,-79.05937,185000.0
NC,Charlotte,Baker Dr,28210.0,4.0,3.0,2388.0,343.3835845896147,0.33,836900.0,2600.0,35.165558,-80.86918,820000.0
NC,Statesville,E Front St,28677.0,3.0,2.0,1997.0,112.66900350525788,0.24,224100.0,1728.0,35.786076,-80.8784,225000.0
NC,Weaverville,Sage Crest Loop,28787.0,3.0,2.0,1324.0,290.785498489426,0.12,408600.0,2224.0,35.716145,-82.59951,385000.0
NC,Supply,John D Robinson Street SW,28462.0,3.0,2.0,1100.0,86.36363636363636,0.0989898989898989,86600.0,509.0,33.927147,-78.267426,95000.0
NC,Hayesville,Mountain Meadows Dr,28904.0,3.0,2.0,1172.0,230.2901023890785,1.0,267400.0,1900.0,35.03361,-83.649025,269900.0
NC,Morganton,Bost Rd,28655.0,3.0,2.0,1296.0,123.37962962962963,0.58,158300.0,1714.0,35.767704,-81.71563,159900.0
NC,Bryson City,Conard Cir,28713.0,2.0,2.0,1110.0,315.31531531531533,2.464,335000.0,1650.0,35.426723,-83.545235,350000.0
NC,Murphy,Goldfinch Ln,28906.0,2.0,2.0,1212.0,272.1947194719472,1.0,328500.0,1849.0,35.041607,-84.15099,329900.0
NC,Lake Lure,Nors Way,28746.0,3.0,2.0,1248.0,148.23717948717947,2.06,173700.0,955.0,35.487587,-82.10044,185000.0
NC,Burnsville,Big Ridge Rd,28714.0,3.0,3.0,2318.0,128.99050905953408,0.89,,,35.76574,-82.20294,299000.0
NC,Havelock,Lee Drive,28532.0,3.0,2.0,1105.0,76.92307692307692,0.75,86500.0,1390.0,34.900845,-76.93245,85000.0
NC,Murphy,Country Mountain Ridge Dr,28906.0,2.0,2.0,1144.0,241.91433566433565,1.0,261900.0,1900.0,35.038475,-84.15635,276750.0
NC,Goldsboro,N James Street,27530.0,4.0,4.0,4318.0,15.030106530801296,0.2899908172635445,,2500.0,35.387386,-77.99739,64900.0
NC,Beaufort,Mallard Court,28516.0,3.0,2.0,1529.0,212.49182472204052,1.05,301900.0,1800.0,34.786137,-76.563034,324900.0
NC,Fairview,Afternoon Dr,28730.0,3.0,2.0,1543.0,268.95657809462085,2.5,,1895.0,35.51514,-82.33903,415000.0
NC,Raleigh,Sedgefield Pines Ln,27604.0,3.0,3.0,1585.0,220.820189274448,0.15,349900.0,1774.0,35.822094,-78.58258,350000.0
NC,Charlotte,Dakota St,28216.0,2.0,2.0,1041.0,182.5158501440922,0.29,189700.0,1595.0,35.269848,-80.878685,189999.0
NC,Wadesboro,Camden Rd,28170.0,3.0,2.0,2289.0,120.1397990388816,0.37,272100.0,1800.0,34.963238,-80.07817,275000.0
NC,Carthage,Lees Branch Drive,28327.0,3.0,2.0,1040.0,96.15384615384616,1.22,97700.0,1500.0,35.280422,-79.35221,100000.0
NC,Jacksonville,Jasmine Lane,28546.0,3.0,2.0,1383.0,173.53579175704988,0.2600091827364554,240000.0,1650.0,34.752174,-77.349785,240000.0
NC,Charlotte,Wayland Dr,28277.0,4.0,3.0,2632.0,243.9209726443769,0.244,631600.0,2900.0,35.037598,-80.84329,642000.0
NC,Rocky Mount,Chippenham Road,27804.0,3.0,2.0,1912.0,141.2133891213389,0.3600091827364555,275200.0,1895.0,35.964737,-77.89406,270000.0
NC,Pittsboro,Robert Alston Jr Dr,27312.0,2.0,1.0,408.0,587.9901960784314,0.97,234800.0,1350.0,35.749683,-79.21075,239900.0
NC,Rocky Mount,Wayne Street,27804.0,4.0,2.0,1992.0,97.33935742971887,0.8100091827364555,190900.0,1694.0,35.96048,-77.82991,193900.0
NC,Salisbury,Gates St,28144.0,3.0,2.0,2188.0,57.08409506398537,0.24,124900.0,1889.0,35.682495,-80.47587,124900.0
NC,Canton,Ravenwood Rdg,28716.0,3.0,3.0,2334.0,147.81491002570695,1.48,344700.0,2949.0,35.489964,-82.86915,345000.0
NC,Red Springs,S Main St,28377.0,6.0,6.0,6332.0,55.25900189513582,,349700.0,2905.0,34.812866,-79.18398,349900.0
NC,Fayetteville,Vestal Ave,28301.0,3.0,2.0,1574.0,117.53494282083862,,,1450.0,35.094524,-78.9059,185000.0
NC,Durham,Horton Rd,27704.0,3.0,2.0,1359.0,231.78807947019868,0.26,320800.0,1749.0,36.05153,-78.91078,315000.0
NC,La Grange,E Railroad Street,28551.0,5.0,2.0,3300.0,30.272727272727277,0.6100091827364554,88800.0,2299.0,35.3067,-77.78614,99900.0
NC,Charlotte,Brownes Ferry Rd,28269.0,4.0,3.0,2655.0,145.76271186440678,0.285,380000.0,2440.0,35.343365,-80.794205,387000.0
NC,Salisbury,Log Barn Rd,28146.0,3.0,2.0,1278.0,200.0782472613459,0.39,255800.0,1594.0,35.5925,-80.47098,255700.0
NC,Brevard,Severy Ln,28712.0,2.0,2.0,1070.0,372.8971962616823,2.07,,,35.129833,-82.70431,399000.0
NC,Hayesville,Manor Dr,28904.0,2.0,2.0,1620.0,98.70370370370372,,167800.0,1999.0,35.032906,-83.75085,159900.0
NC,Hendersonville,Fox Ridge Dr,28739.0,3.0,2.0,1125.0,248.0,0.46,274600.0,2294.0,35.305035,-82.55476,279000.0
NC,Bryson City,Sherrill Rd,28713.0,3.0,2.0,1680.0,125.0,1.45,196200.0,1994.0,35.442707,-83.46032,210000.0
NC,Waynesville,Pansy Pl,28785.0,3.0,2.0,943.0,180.27571580063628,1.24,,1800.0,35.619,-83.00753,170000.0
NC,Wadesboro,Rose Ter,28170.0,4.0,3.0,2527.0,86.86189157103284,0.4,207200.0,2199.0,34.964916,-80.08233,219500.0
NC,Hendersonville,Huckleberry Mountain Rd,28792.0,3.0,2.0,1304.0,241.56441717791407,1.28,306600.0,2100.0,35.39469,-82.4194,315000.0
NC,Hickory,10th Ave NE,28601.0,3.0,1.0,1114.0,152.51346499102334,0.56,158800.0,1394.0,35.743084,-81.31857,169900.0
NC,Newton,E 10th St,28658.0,3.0,1.0,1000.0,205.0,0.21,204500.0,1374.0,35.671204,-81.212776,205000.0
NC,Mars Hill,Lower Gabriels Creek Rd,28754.0,3.0,3.0,1450.0,261.3793103448276,11.5,360000.0,2100.0,35.788303,-82.570946,379000.0
NC,Lenoir,Penley Road,28645.0,2.0,2.0,1645.0,212.1580547112462,10.0,328900.0,2400.0,36.134533,-81.588135,349000.0
NC,Smithfield,Whitley Drive,27577.0,3.0,2.0,1765.0,130.31161473087818,0.44366391184573,230000.0,1599.0,35.528717,-78.36216,230000.0
NC,Asheville,Starnes Cove Rd,28806.0,3.0,2.0,1512.0,191.468253968254,0.49,280300.0,2425.0,35.58687,-82.65898,289500.0
NC,Vass,Wright Rd,28394.0,3.0,2.0,1857.0,137.85675821217018,1.58,256900.0,1999.0,35.19686,-79.16034,256000.0
NC,Spruce Pine,Thompson Rd,28777.0,2.0,1.0,912.0,62.5,1.75,,1400.0,35.93266,-82.0812,57000.0
NC,Candler,Windy Park Way,28715.0,3.0,4.0,3525.0,164.53900709219857,1.02,583200.0,3399.0,35.50999,-82.6643,580000.0
NC,Banner Elk,Fox Den Lane,28604.0,1.0,1.0,520.0,499.8076923076923,0.1699999999999999,245800.0,1500.0,36.1546,-81.781784,259900.0
NC,Durham,Nassau St,27704.0,3.0,3.0,1760.0,201.70454545454547,0.1,356000.0,2199.0,36.030144,-78.91072,355000.0
NC,Marble,River Landing Estates Dr,28905.0,2.0,2.0,1126.0,221.75843694493784,1.15,241700.0,1784.0,35.174984,-83.91235,249700.0
NC,Clayton,Claim Rd,27520.0,3.0,3.0,1628.0,214.3734643734644,0.7,340000.0,1949.0,35.662262,-78.52738,349000.0
NC,Nebo,Ned McGimsey Rd,28761.0,3.0,2.0,1486.0,218.7079407806191,0.65,,,35.721897,-81.93274,325000.0
NC,Jacksonville,E Saltwood Place,28540.0,3.0,2.0,1440.0,133.95833333333334,0.1129935720844811,186100.0,1350.0,34.778217,-77.42457,192900.0
NC,Burnsville,Seven Mile Ridge Rd,28714.0,3.0,2.0,1557.0,179.8330122029544,1.98,259900.0,1849.0,35.839443,-82.15767,280000.0
NC,Bolivia,Plantation Passage Drive SE,28422.0,3.0,3.0,2535.0,234.7140039447732,0.390633608815427,590200.0,2999.0,33.972816,-78.247406,595000.0
NC,Raleigh,Willow Lake Rd,27616.0,3.0,3.0,1999.0,207.6038019009505,0.25,405000.0,2100.0,35.871372,-78.50232,415000.0
NC,Fayetteville,Old Castle Dr,28314.0,3.0,2.0,1324.0,166.1631419939577,,213500.0,1500.0,35.0634,-79.04829,220000.0
NC,Raleigh,Downing Rd,27610.0,3.0,2.0,1347.0,341.4996288047513,0.2799999999999999,467100.0,2100.0,35.797386,-78.608986,460000.0
NC,Fayetteville,Gray Goose Loop,28306.0,3.0,3.0,1773.0,138.18386914833616,,253300.0,1694.0,35.005207,-78.93586,245000.0
NC,New Bern,Joshua Norman Drive,28562.0,3.0,3.0,1700.0,128.8235294117647,0.2300045913682277,218900.0,1849.0,35.05855,-77.03372,219000.0
NC,Elizabeth City,Zack Circle,27909.0,4.0,2.0,2240.0,38.83928571428572,0.6100091827364554,,1540.0,36.26914,-76.276215,87000.0
NC,Wilmington,Fawn Creek Drive,28409.0,2.0,2.0,986.0,299.1886409736308,0.1170110192837465,295100.0,1700.0,34.171898,-77.86769,295000.0
NC,Green Mountain,Pigeon Roost Rd,28740.0,2.0,1.0,551.0,426.497277676951,8.8,,,36.06617,-82.29922,235000.0
NC,Fuquay Varina,Balkan Rd,27526.0,3.0,2.0,1568.0,226.3392857142857,0.5900000000000001,357300.0,1895.0,35.55924,-78.759995,354900.0
NC,Charlotte,Coburg Ave,28215.0,3.0,2.0,2062.0,208.53540252182347,0.25,428300.0,2049.0,35.244083,-80.75885,430000.0
NC,Asheville,Sand Hill Rd,28806.0,3.0,3.0,1569.0,349.9043977055449,0.22,549700.0,2740.0,35.57595,-82.599106,549000.0
NC,Murphy,Bella Loma Hts,28906.0,2.0,3.0,2444.0,244.88543371522096,1.42,594700.0,2865.0,35.028942,-84.0245,598500.0
NC,Knightdale,Rock Hound Rd,27545.0,3.0,3.0,1690.0,214.20118343195267,0.2,349500.0,1900.0,35.814297,-78.46152,362000.0
NC,Forest City,Piney Ridge Rd,28043.0,3.0,2.0,1540.0,155.7792207792208,1.06,239500.0,1655.0,35.325447,-81.89318,239900.0
NC,Charlotte,Jenkins Dr,28212.0,4.0,3.0,1865.0,206.4343163538874,0.43,,2263.0,35.20689,-80.74152,385000.0
NC,Fayetteville,Foxton Ct,28304.0,3.0,2.0,1319.0,151.6292645943897,0.27,196400.0,1494.0,35.01559,-79.018005,199999.0
NC,Wilmington,N 15th Street,28401.0,3.0,1.0,1082.0,175.6007393715342,0.1539944903581267,194400.0,1895.0,34.239643,-77.93086,190000.0
NC,Roxboro,Hicks Cir,27573.0,3.0,2.0,1250.0,152.0,0.1699999999999999,189100.0,1350.0,36.43159,-78.96897,190000.0
NC,Wilmington,Myrtle Grove Road,28409.0,4.0,3.0,1857.0,353.7964458804523,1.13,450900.0,2875.0,34.11757,-77.87962,657000.0
NC,Shelby,Ware Rd,28152.0,3.0,2.0,1527.0,150.62213490504257,4.25,,1749.0,35.2521,-81.47035,230000.0
NC,Smyrna,Jumping Run Court,28579.0,3.0,2.0,1560.0,208.33333333333331,0.4899908172635445,,1900.0,34.75965,-76.52163,325000.0
NC,Fayetteville,Granville Dr,28303.0,4.0,3.0,2281.0,126.69881630863657,0.35,288800.0,2020.0,35.06597,-78.94062,289000.0
NC,Wilmington,Celline Court,28409.0,4.0,3.0,2170.0,271.84331797235023,0.3129935720844812,590100.0,2900.0,34.17389,-77.86425,589900.0
NC,Richlands,Duet Court,28574.0,3.0,2.0,1752.0,142.69349315068493,0.4,242700.0,1700.0,34.89463,-77.51166,249999.0
NC,Wake Forest,E Juniper Ave,27587.0,3.0,2.0,1298.0,242.68104776579352,0.45,318700.0,1999.0,35.983196,-78.50262,315000.0
NC,Brevard,Hawthorne Dr,28712.0,4.0,2.0,1947.0,290.1900359527478,0.33,571700.0,2600.0,35.252377,-82.719635,565000.0
NC,Charlotte,Regan Ln,28214.0,3.0,3.0,1769.0,190.5031091011871,0.138,333500.0,2014.0,35.268845,-80.93733,337000.0
NC,Huntersville,Maywine Cres,28078.0,4.0,3.0,2611.0,201.07238605898124,0.16,500800.0,2369.0,35.39205,-80.872086,525000.0
NC,Lake Lure,Neighborly Dr,28746.0,1.0,1.0,380.0,1171.0526315789473,0.4,415600.0,3105.0,35.4269,-82.18621,445000.0
NC,Hendersonville,Chimney Rock Rd,28792.0,2.0,3.0,1922.0,234.1311134235172,1.0,,,35.376972,-82.36538,450000.0
NC,Spindale,E Main St,28160.0,4.0,1.0,2255.0,95.34368070953435,0.64,,1400.0,35.353176,-81.91716,215000.0
NC,Jacksonville,Kiwi Stone Circle,28546.0,4.0,2.0,1701.0,167.5485008818342,0.2300045913682277,284600.0,1700.0,34.782475,-77.30927,285000.0
NC,Greenville,Hilltop Road,27858.0,3.0,2.0,1950.0,133.33333333333334,0.8,251200.0,1800.0,35.57927,-77.29402,260000.0
NC,Burnsville,Hillside Dr,28714.0,3.0,1.0,1276.0,155.95611285266455,1.06,184600.0,1500.0,35.912502,-82.30442,199000.0
NC,Davidson,Angler Ct,28036.0,5.0,4.0,3366.0,148.54426619132502,0.15,501600.0,2741.0,35.464684,-80.766335,500000.0
NC,Roanoke Rapids,Southgate Dr,27870.0,3.0,2.0,1242.0,56.36070853462158,0.18,63400.0,1300.0,36.435287,-77.65756,70000.0
NC,Troutman,Talley St,28166.0,3.0,1.0,1312.0,152.4390243902439,0.26,200700.0,1099.0,35.705482,-80.89294,200000.0
NC,Richlands,N Wilmington St,28574.0,3.0,2.0,1654.0,163.24062877871825,0.38,269900.0,1474.0,34.905098,-77.5419,270000.0
NC,Raleigh,Waterville St,27603.0,4.0,3.0,1900.0,232.8947368421053,0.37,,,35.671616,-78.6607,442500.0
NC,Maggie Valley,Black Camp Gap Rd,28751.0,4.0,4.0,3504.0,136.986301369863,0.86,,,35.51586,-83.133606,480000.0
NC,Banner Elk,Beechwood Lane,28604.0,3.0,2.0,1555.0,179.42122186495178,0.1399999999999999,277700.0,2660.0,36.197327,-81.87386,279000.0
NC,Franklin,Bidwell St,28734.0,4.0,2.0,1990.0,94.9748743718593,0.7699999999999999,,2107.0,35.182686,-83.38792,189000.0
NC,Ayden,Countryaire Drive,28513.0,3.0,2.0,1568.0,124.3622448979592,0.2399908172635445,195500.0,1849.0,35.485374,-77.42033,195000.0
NC,Angier,N Raleigh St,27501.0,4.0,3.0,2313.0,153.48032857760484,0.76,338200.0,2210.0,35.519573,-78.74144,355000.0
NC,Kannapolis,Hickory Wood Dr,28083.0,3.0,2.0,1207.0,253.18889809444903,0.38,306300.0,1535.0,35.53091,-80.60369,305599.0
NC,Elizabeth City,Edgewood Drive,27909.0,3.0,2.0,1630.0,177.91411042944785,0.3199954086317723,283100.0,2005.0,36.27612,-76.20963,290000.0
NC,Claremont,Overlook Dr,28610.0,2.0,1.0,933.0,267.84565916398714,0.17,229200.0,1250.0,35.77657,-81.11257,249900.0
NC,Angier,State Highway 210 N,27501.0,3.0,3.0,2109.0,142.2475106685633,0.39,283600.0,1999.0,35.50098,-78.75338,300000.0
NC,Statesville,High Shoals Ln,28677.0,3.0,2.0,1725.0,278.2608695652174,0.8,,,35.702164,-80.988335,480000.0
NC,Pikeville,Clemens Drive,27863.0,4.0,3.0,2520.0,142.85714285714286,0.7199954086317722,358700.0,2134.0,35.482895,-78.03369,360000.0
NC,Wendell,Cook St,27591.0,4.0,3.0,1490.0,174.49664429530202,1.04,255600.0,1548.0,35.782936,-78.37527,260000.0
NC,Chapel Hill,Fallen Oak Ln,27516.0,2.0,1.0,1068.0,279.0262172284644,1.74,,1849.0,35.85626,-79.1441,298000.0
